code,ticker,name,price,ma50,ma150,ma200,market_cap,avg_dollar_volume_5d,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_avg_dollar_volume_5d_gte_min,futu_filter_within_25_pct_of_52w_high
US.UNF,UNF,第一联合,259.79,259.332,212.704,202.324,4698017680,240018545.9,76.545,-8.45,147.1522841,283.7684326,0.1766075918,21.92154355,5.130384927,True,True,True,True,True,True,True
US.UNFI,UNFI,联合原生态食品,50.81,45.919,39.88,37.451,3086807342,143455668,144.513,-4.456,20.78008122,53.17968685,10.65136436,15.14292879,6.485808123,True,True,True,True,True,True,True
US.UNH,UNH,联合健康,393.21,320.222,320.138,317.365,3.570914611e+11,1.284113866e+10,71.12,-2.706,229.786115,404.1461961,22.7929374,0.02623868457,0.8737573456,True,True,True,True,True,True,True
US.UNIT,UNIT,Uniti Group,11.01,10.061,8.003,7.643,2673400329,174782077.1,107.735,-11.102,5.300021662,12.38498054,9.432461982,25.71535674,4.710192333,True,True,True,True,True,True,True
US.URGN,URGN,乌龙制药,28.51,21.914,21.707,20.986,1389055696,125431019,733.625,-11.924,3.420002999,32.36977156,30.09947978,0.9536094347,3.435623749,True,True,True,True,True,True,True
US.USAC,USAC,USA Compression,29.65,27.305,24.868,24.247,4298430415,27392997.88,41.286,-0.369,20.98580185,29.75981371,8.588170665,9.799742641,2.561141585,True,True,True,True,True,True,True
US.UTHR,UTHR,美国联合医疗,566.57,560.066,502.691,469.207,2.404904552e+10,933706538.3,108.205,-7.02,272.1212267,609.3460959,1.161291705,11.41357215,7.136295921,True,True,True,True,True,True,True
US.UTI,UTI,环球技术学院,39.83,36.772,31.344,30.66,2193094805,172931016.7,87.083,-4.093,21.29001566,41.52981534,8.316110084,17.31750893,2.230919765,True,True,True,True,True,True,True
US.UVE,UVE,万全保险,38.715,35.841,32.972,30.913,1080570560,30005356.65,80.641,-7.368,21.43201156,41.7944123,8.018749477,8.701322334,6.660628215,True,True,True,True,True,True,True
US.UVSP,UVSP,宾夕法尼亚裕益银行,37.87,35.745,33.375,32.468,1054520522,26861817.14,39.466,-3.046,27.15357148,39.0597603,5.944887397,7.101123596,2.793519773,True,True,True,True,True,True,True
US.VAL,VAL,华仕伯,101.865,95.945,72.741,66.895,7054332570,307152279.3,189.389,-3.303,35.20002488,105.3445298,6.170201678,31.89947897,8.73906869,True,True,True,True,True,True,True
US.VCTR,VCTR,Victory Capital,84.86,72.626,68.115,67.979,5306389655,194241200.2,51.042,-4.361,56.18304842,88.7294932,16.84520695,6.622623504,0.2000617838,True,True,True,True,True,True,True
US.VECO,VECO,维易科精密仪器,57.865,42.415,34.413,32.302,3523463089,434527406.5,206.259,-11.768,18.89413862,65.58278176,36.42579276,23.2528405,6.535199059,True,True,True,True,True,True,True
US.VELO,VELO,Velo3D,18.666,13.003,11.163,9.428,556265503.3,491011767.7,564.27,-21.703,2.810001957,23.83999387,43.55148812,16.48302428,18.40263046,True,True,True,True,True,True,True
US.VET,VET,朱砂能源,12.84,12.677,10.072,9.43,1967088000,67087713.7,115.559,-13.36,5.956605848,14.8199446,1.285793169,25.86378078,6.808059385,True,True,True,True,True,True,True
US.VIAV,VIAV,Viavi Solutions,51.41,41.084,26.884,23.053,1.20252036e+10,1168635187,479.594,-14.926,8.870002105,60.42974352,25.13387207,52.8195209,16.61822756,True,True,True,True,True,True,True
US.VICR,VICR,Vicor电子,275.41,213.17,151.472,126.033,1.25535753e+10,1715019003,579.353,-13.07,40.54004325,316.8181295,29.19735422,40.73228055,20.18439615,True,True,True,True,True,True,True
US.VIK,VIK,Viking Holdings,84.09,77.101,71.318,68.685,3.751012082e+10,1806714636,99.263,-8.597,42.20050888,91.99916852,9.064733272,8.108752349,3.833442527,True,True,True,True,True,True,True
US.VIRT,VIRT,Virtu金融,54.91,46.784,39.319,39.039,8515791808,273400509.3,75.047,-1.116,31.36871812,55.52971158,17.36918605,18.98573209,0.7172314865,True,True,True,True,True,True,True
US.VISN,VISN,Vistance Networks,11.405,9.735,9.06,8.678,2572621642,448562249.9,347.748,-13.729,2.547191724,13.21996963,17.15459682,7.450331126,4.40193593,True,True,True,True,True,True,True
US.VIST,VIST,Vista Energy,71.82,68.73,56.102,51.74,7487695510,382031068.9,127.062,-9.318,31.63012745,79.1998412,4.495853339,22.50900146,8.430614612,True,True,True,True,True,True,True
US.VLO,VLO,瓦莱罗能源,247.755,239.515,199.183,187.08,7.35665814e+10,2828178492,102.152,-4.13,122.5587677,258.4280797,3.440285577,20.248716,6.469424845,True,True,True,True,True,True,True
US.VLY,VLY,硅谷国家银行,12.8,12.764,12.009,11.521,7092882918,308475472.9,57.589,-9.348,8.12239433,14.11993117,0.2820432466,6.286951453,4.235743425,True,True,True,True,True,True,True
US.VMI,VMI,维蒙特工业,509.49,445.691,431.548,417.379,9891061048,521538506.3,68.259,-3.595,302.8010389,528.4891862,14.31462605,3.27727159,3.394756325,True,True,True,True,True,True,True
US.VNOM,VNOM,Viper Energy,48.42,46.216,40.917,39.851,1.738401771e+10,262588222.1,42.048,-3.949,34.08706916,50.41071931,4.7689112,12.95060733,2.674964242,True,True,True,True,True,True,True
US.VOXR,VOXR,Vox Royalty,6.03,5.516,5.089,4.719,415477528.4,14133601.85,100.732,-10,3.00400534,6.7,9.318346628,8.390646492,7.840644204,True,True,True,True,True,True,True
US.VPG,VPG,Vishay精密集团,96.5,53.891,44.821,41.055,1283546500,406486922.6,287.783,-8.243,24.88505169,105.1690879,79.06515003,20.23605007,9.173060529,True,True,True,True,True,True,True
US.VRE,VRE,Veris Residential,18.965,18.89,16.47,16.044,1779637992,41985824.81,40.61,-0.341,13.48766091,19.02989193,0.3970354685,14.69338191,2.655198205,True,True,True,True,True,True,True
US.VRT,VRT,Vertiv Holdings,369.915,296.616,224.351,203.047,1.420876127e+11,8757165055,266.7,-2.637,100.8767385,379.9338558,24.71174852,32.21068772,10.49215206,True,True,True,True,True,True,True
US.VSAT,VSAT,卫讯公司,70.88,56.712,45.067,40.994,9627729703,470015289.8,723.611,-5.669,8.606004534,75.13966777,24.98236705,25.83930592,9.935600332,True,True,True,True,True,True,True
US.VSH,VSH,威世科技,36.37,23.883,18.909,17.941,4950168928,1183618451,213.009,-9.233,11.6194742,40.06962883,52.28405142,26.30493416,5.395462906,True,True,True,True,True,True,True
US.VSTS,VSTS,Vestis,11.99,8.833,7.25,6.606,1583939933,211165931.8,201.256,-4.841,3.980003718,12.59996427,35.74097136,21.83448276,9.748713291,True,True,True,True,True,True,True
US.VTR,VTR,芬塔公司,88.32,85.045,79.95,76.742,4.293850994e+10,1961062266,45.815,-2.934,60.56990022,90.98963592,3.850902463,6.372732958,4.180240286,True,True,True,True,True,True,True
US.VTRS,VTRS,Viatris,16.605,14.472,12.924,12.138,1.933739682e+10,869409453.4,110.271,-5.276,7.896952029,17.52987627,14.73880597,11.97771588,6.475531389,True,True,True,True,True,True,True
US.VVX,VVX,V2X,69.14,68.849,63.394,61.641,2164806864,161701455.9,59.235,-11.766,43.42010236,78.35981594,0.422664091,8.604915292,2.843886374,True,True,True,True,True,True,True
US.WAB,WAB,美国西屋制动,263.705,256.195,232.854,222.736,4.474476453e+10,1225686389,43.461,-4.399,183.8165076,275.8391649,2.931360877,10.02387762,4.542597515,True,True,True,True,True,True,True
US.WAFD,WAFD,WaFd,34.21,33.125,31.985,31.509,2527724901,88925152.11,32.239,-11.35,25.8698266,38.58996052,3.275471698,3.564170705,1.510679488,True,True,True,True,True,True,True
US.WBS,WBS,韦伯斯特金融,71.435,70.322,65.142,63.503,1.157355275e+10,620362672.8,47.071,-2.94,48.57177826,73.59880486,1.58271949,7.951859016,2.580980426,True,True,True,True,True,True,True
US.WCC,WCC,西科国际,358.83,302.108,277.39,261.271,1.74767764e+10,1193120642,123.74,-4.056,160.3781175,373.9994163,18.77540482,8.910919644,6.169456235,True,True,True,True,True,True,True
US.WCPRF,WCPRF,WHITECAP RESOURCES INC,11.91,10.905,9.16,8.686,1.44526934e+10,21748383.95,114.401,-1.195,5.555011404,12.05404585,9.215955983,19.05021834,5.457057334,True,True,True,True,True,True,True
US.WDC,WDC,西部数据,483.035,358.565,250.734,211.503,1.665004268e+11,1.584530319e+10,890.081,-8.015,48.78742244,525.1236615,34.71337136,43.00613399,18.54867307,True,True,True,True,True,True,True
US.WELL,WELL,Welltower,215.38,207.08,195.738,188.451,1.520398542e+11,2857716993,49.13,-2.839,144.4243278,221.6733051,4.008112807,5.794480377,3.866787653,True,True,True,True,True,True,True
US.WERN,WERN,沃纳企业,37.17,31.845,30.657,29.839,2228345775,190199363.2,62.632,-3.354,22.85528063,38.45994661,16.72162035,3.875134553,2.741378733,True,True,True,True,True,True,True
US.WES,WES,Western Midstream,46.437,41.121,39.2,38.423,1.828602404e+10,337836373.7,36.927,-1.155,33.91369124,46.97961455,12.92770117,4.900510204,2.022226271,True,True,True,True,True,True,True
US.WFRD,WFRD,Weatherford国际,108.69,98.854,87.945,81.28,7817564335,505133956.8,157.585,-2.977,42.19578003,112.0249838,9.950027313,12.40434362,8.200049213,True,True,True,True,True,True,True
US.WHD,WHD,Cactus,57.24,51.788,48.869,46.6,4589323753,174771782.7,73.423,-3.141,33.00600266,59.09621202,10.52753534,5.973111789,4.869098712,True,True,True,True,True,True,True
US.WHWK,WHWK,Whitehawk Therapeutics,4.71,3.899,3.01,2.717,232921100.7,28402959.4,200,-14.285,1.57,5.494954209,20.80020518,29.53488372,10.78395289,True,True,True,True,True,True,True
US.WMB,WMB,威廉姆斯,77.22,73.242,66.118,64.176,9.443992602e+10,2055597104,41.679,-1.301,54.50349028,78.23787475,5.431309904,10.77467558,3.026053353,True,True,True,True,True,True,True
US.WMT,WMT,沃尔玛,131.628,126.371,117.921,113.575,1.049207931e+12,9283061507,42.061,-1.886,92.65597173,134.1582241,4.159973412,7.165814401,3.826546335,True,True,True,True,True,True,True
US.WOLF,WOLF,Wolfspeed,60.8,27.128,22.854,18.69,2939016125,4865256941,15586.234,-17.548,0.387601001,73.7398729,124.1226777,18.70132143,22.27929374,True,True,True,True,True,True,True
US.WSFS,WSFS,WSFS金融,69.77,67.577,61.154,59.629,3631113089,133344990.9,40.971,-4.446,49.4924488,73.01630492,3.245186972,10.50299245,2.557480421,True,True,True,True,True,True,True
US.WSR,WSR,Whitestone REIT,18.995,17.718,14.934,14.262,976228593.1,36551414.9,68.818,-0.078,11.25176225,19.00982767,7.207359747,18.64202491,4.711821624,True,True,True,True,True,True,True
US.WST,WST,West Pharmaceutical Services,300.705,270.487,266.216,262.436,2.124408505e+10,1087174899,48.079,-9.119,203.0706582,330.8777412,11.17170141,1.604336328,1.440351171,True,True,True,True,True,True,True
US.WT,WT,智慧树,19.28,16.288,14.428,14.199,2948707628,268841977.5,110.375,-2.871,9.164587047,19.84989035,18.36935167,12.89159967,1.612789633,True,True,True,True,True,True,True
US.WTI,WTI,W&T海底钻探,4.73,3.448,2.495,2.323,703703633.8,131550058.8,257.817,-1.254,1.321904773,4.790067446,37.18097448,38.19639279,7.404218683,True,True,True,True,True,True,True
US.WTTR,WTTR,Select Water Solutions,18.775,15.609,12.797,11.863,2593668845,138861186.6,146.059,-0.844,7.630283794,18.93480979,20.28316997,21.97390013,7.873219253,True,True,True,True,True,True,True
US.WULF,WULF,TeraWulf,22.37,18.629,15.575,14.019,1.108506527e+10,2455924222,558.91,-13.159,3.395000835,25.75972179,20.08159321,19.60834671,11.09922248,True,True,True,True,True,True,True
US.XHR,XHR,Xenia Hotels & Resorts,15.89,15.502,14.596,14.29,1465786318,39834298.13,45.877,-7.777,10.8927384,17.22997517,2.502902851,6.207180049,2.141357593,True,True,True,True,True,True,True
US.XIFR,XIFR,XPLR Infrastructure LP,11.29,10.501,10.075,10.067,1064339856,61907119.37,41.301,-10.467,7.990035456,12.60987569,7.513570136,4.228287841,0.0794675673,True,True,True,True,True,True,True
US.XOM,XOM,埃克森美孚,156.34,153.907,134.534,128.05,6.479795898e+11,1.006165558e+10,59.424,-10.781,98.06553593,175.2317332,1.580824784,14.4000773,5.063647013,True,True,True,True,True,True,True
US.XPO,XPO,XPO,203.48,203.454,170.049,159.802,2.389058293e+10,1261957483,83.679,-12.088,110.7802198,231.4587315,0.01277930146,19.64433781,6.412310234,True,True,True,True,True,True,True
US.XWIN,XWIN,XMax Inc,8.328,7.3,6.31,5.629,529699251.6,74420415.01,817.921,-4.162,0.9072676189,8.689663808,14.08219178,15.68938193,12.0980636,True,True,True,True,True,True,True
US.YOU,YOU,Clear Secure,58.68,52.065,40.589,38.944,7842070780,344891673.1,150.528,-4.863,23.42253161,61.67947276,12.70527226,28.27367021,4.224013969,True,True,True,True,True,True,True
US.YPF,YPF,阿根廷YPF,43.795,42.412,37.652,35.57,1.718562494e+10,284770419.1,91.914,-10.54,22.82011734,48.95484015,3.260869565,12.64209073,5.853247118,True,True,True,True,True,True,True
US.ZGN,ZGN,Ermenegildo Zegna NV,12.645,11.229,10.629,10.165,5352545043,39815298.15,66.272,-5.493,7.605008661,13.37996127,12.61020572,5.644933672,4.564682735,True,True,True,True,True,True,True
US.ZION,ZION,齐昂银行,59.215,58.804,56.96,56.321,8710041944,361895467.4,34.283,-9.187,44.09716792,65.20542213,0.6989320454,3.237359551,1.134567923,True,True,True,True,True,True,True
US.ZM,ZM,Zoom通讯,100.88,87.479,86.117,84.451,2.974826404e+10,2099448307,45.958,-9.528,69.11577303,111.5041118,15.31910516,1.58156926,1.97274159,True,True,True,True,True,True,True
US.ZNOG,ZNOG,ZION OIL & GAS INC,0.434,0.389,0.307,0.281,512317800,10218178.48,231.145,-3.599,0.1310604116,0.4502027987,11.56812339,26.71009772,9.252669039,True,True,True,True,True,True,True
US.ZWS,ZWS,Zurn Elkay Water Solutions,48.77,47.949,47.709,47.217,8138343197,160827855,40.022,-9.281,34.83024096,53.75941093,1.712235917,0.503049739,1.041997586,True,True,True,True,True,True,True
